"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/judicial-appointments-commission","Judicial Appointments Commission.",,"Corporate OfficeCorporate office","Ministry of Justice","http://reference.data.gov.uk/id/department/justice"
"http://reference.data.gov.uk/id/public-body/judicial-appointments-commission","Judicial Appointments Commission.",,"Selection Exercise Directorate","Ministry of Justice","http://reference.data.gov.uk/id/department/justice"
"http://reference.data.gov.uk/id/public-body/judicial-appointments-commission","Judicial Appointments Commission.","Organization","Operational Services","Ministry of Justice","http://reference.data.gov.uk/id/department/justice"
