"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/office-of-the-immigration-services-commissioner-oisc","Office of the Immigration Services Commissioner (OISC)",,"Finance","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/office-of-the-immigration-services-commissioner-oisc","Office of the Immigration Services Commissioner (OISC)",,"Casework","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/office-of-the-immigration-services-commissioner-oisc","Office of the Immigration Services Commissioner (OISC)","Organization","IT","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/office-of-the-immigration-services-commissioner-oisc","Office of the Immigration Services Commissioner (OISC)","Organization","Office support","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/office-of-the-immigration-services-commissioner-oisc","Office of the Immigration Services Commissioner (OISC)","Organization","Operational Management","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/office-of-the-immigration-services-commissioner-oisc","Office of the Immigration Services Commissioner (OISC)","Organization","HR and training","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/office-of-the-immigration-services-commissioner-oisc","Office of the Immigration Services Commissioner (OISC)","Organization","Policy, publications and stakeholders","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/office-of-the-immigration-services-commissioner-oisc","Office of the Immigration Services Commissioner (OISC)","Organization","Intelligence and Investigations","Home Office","http://reference.data.gov.uk/id/department/ho"
