"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/driving-standards-agency","Driving Standards Agency",,"Corporate Support","Department for Transport","http://reference.data.gov.uk/id/department/dft"
"http://reference.data.gov.uk/id/public-body/driving-standards-agency","Driving Standards Agency",,"Chief Executive","Department for Transport","http://reference.data.gov.uk/id/department/dft"
"http://reference.data.gov.uk/id/public-body/driving-standards-agency","Driving Standards Agency","Organization","Engagement & Communication","Department for Transport","http://reference.data.gov.uk/id/department/dft"
"http://reference.data.gov.uk/id/public-body/driving-standards-agency","Driving Standards Agency","Organization","Finance & Coporate Services","Department for Transport","http://reference.data.gov.uk/id/department/dft"
"http://reference.data.gov.uk/id/public-body/driving-standards-agency","Driving Standards Agency","Organization","Operations","Department for Transport","http://reference.data.gov.uk/id/department/dft"
"http://reference.data.gov.uk/id/public-body/driving-standards-agency","Driving Standards Agency","Organization","Human Resources","Department for Transport","http://reference.data.gov.uk/id/department/dft"
"http://reference.data.gov.uk/id/public-body/driving-standards-agency","Driving Standards Agency","Organization","Standards & Regulations","Department for Transport","http://reference.data.gov.uk/id/department/dft"
