"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/horserace-betting-levy-board","Horserace Betting Levy Board",,"Finance","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/horserace-betting-levy-board","Horserace Betting Levy Board",,"Chief Executive","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/horserace-betting-levy-board","Horserace Betting Levy Board","Organization","Operations","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
