"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/museum-of-science--industry","Museum of Science & Industry",,"Directorate","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/museum-of-science--industry","Museum of Science & Industry",,"Finance & Management Services","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/museum-of-science--industry","Museum of Science & Industry","Organization","Interpretation & Learning","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/museum-of-science--industry","Museum of Science & Industry","Organization","Marketing & Business Development","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/museum-of-science--industry","Museum of Science & Industry","Organization","Operational & Support Management","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
