"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/maritime-coastguard-agency","Maritime & Coastguard Agency",,"Maritime Corporate Support","Department for Transport","http://reference.data.gov.uk/id/department/dft"
"http://reference.data.gov.uk/id/public-body/maritime-coastguard-agency","Maritime & Coastguard Agency",,"Maritime Finance & Governance","Department for Transport","http://reference.data.gov.uk/id/department/dft"
"http://reference.data.gov.uk/id/public-body/maritime-coastguard-agency","Maritime & Coastguard Agency","Organization","Chief Executive","Department for Transport","http://reference.data.gov.uk/id/department/dft"
"http://reference.data.gov.uk/id/public-body/maritime-coastguard-agency","Maritime & Coastguard Agency","Organization","Maritime Services","Department for Transport","http://reference.data.gov.uk/id/department/dft"
