"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/uk-commission-for-employment-and-skills","UK Commission for Employment and Skills",,"Business Services - Communications","Department for Business Innovation and Skills","http://reference.data.gov.uk/id/department/bis"
"http://reference.data.gov.uk/id/public-body/uk-commission-for-employment-and-skills","UK Commission for Employment and Skills",,"Business Services - Finance","Department for Business Innovation and Skills","http://reference.data.gov.uk/id/department/bis"
"http://reference.data.gov.uk/id/public-body/uk-commission-for-employment-and-skills","UK Commission for Employment and Skills","Organization","Business Services - Governance","Department for Business Innovation and Skills","http://reference.data.gov.uk/id/department/bis"
"http://reference.data.gov.uk/id/public-body/uk-commission-for-employment-and-skills","UK Commission for Employment and Skills","Organization","Project Delivery","Department for Business Innovation and Skills","http://reference.data.gov.uk/id/department/bis"
"http://reference.data.gov.uk/id/public-body/uk-commission-for-employment-and-skills","UK Commission for Employment and Skills","Organization","Research & Technical","Department for Business Innovation and Skills","http://reference.data.gov.uk/id/department/bis"
"http://reference.data.gov.uk/id/public-body/uk-commission-for-employment-and-skills","UK Commission for Employment and Skills","Organization","Business Services - Information Technology & Facilities","Department for Business Innovation and Skills","http://reference.data.gov.uk/id/department/bis"
"http://reference.data.gov.uk/id/public-body/uk-commission-for-employment-and-skills","UK Commission for Employment and Skills","Organization","Business Services - Human Resources","Department for Business Innovation and Skills","http://reference.data.gov.uk/id/department/bis"
