"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/national-measurement-office","National Measurement Office",,"National Measurement Office","Department for Business Innovation and Skills","http://reference.data.gov.uk/id/department/bis"
"http://reference.data.gov.uk/id/public-body/national-measurement-office","National Measurement Office",,"National Measurement Office","Department for Business Innovation and Skills","http://reference.data.gov.uk/id/department/bis"
