"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/independent-police-complaints-commission","Independent Police Complaints Commission",,"Investigations Directorate","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/independent-police-complaints-commission","Independent Police Complaints Commission",,"Business Services Directorate","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/independent-police-complaints-commission","Independent Police Complaints Commission","Organization","Chief Executive's Private Office and Commission Secretariat","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/independent-police-complaints-commission","Independent Police Complaints Commission","Organization","Standards and Quality Standards Directorate","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/independent-police-complaints-commission","Independent Police Complaints Commission","Organization","Casework and Customer Services Directorate","Home Office","http://reference.data.gov.uk/id/department/ho"
