"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/civil-service-learning","Civil Service Learning",,"Operational Delivery Support","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/civil-service-learning","Civil Service Learning",,"CSL Operations","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/civil-service-learning","Civil Service Learning","Organization","Leadership and Management Development","Home Office","http://reference.data.gov.uk/id/department/ho"
"http://reference.data.gov.uk/id/public-body/civil-service-learning","Civil Service Learning","Organization","Professions and Skills Development","Home Office","http://reference.data.gov.uk/id/department/ho"
