"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership","National College for School Leadership",,"Chief Executives Office","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership","National College for School Leadership",,"School to School Support","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership","National College for School Leadership","Organization","Leadership Development","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership","National College for School Leadership","Organization","Business Services","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership","National College for School Leadership","Organization","Children's Services","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership","National College for School Leadership","Organization","International","Department for Education","http://reference.data.gov.uk/id/department/dfe"
