"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/public-lending-right","Public Lending Right",,"Author Services","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/public-lending-right","Public Lending Right",,"Corporate Services","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/public-lending-right","Public Lending Right","Organization","Registrar's Office","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
