"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/geffrye-museum","Geffrye Museum",,"Finance","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/geffrye-museum","Geffrye Museum",,"Curatorial","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/geffrye-museum","Geffrye Museum","Organization","Communications","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/geffrye-museum","Geffrye Museum","Organization","Education","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/geffrye-museum","Geffrye Museum","Organization","Front of house and estates","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/geffrye-museum","Geffrye Museum","Organization","Director","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
