"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/childrens-workforce-development-council-cwdc","Children's Workforce Development Council (CWDC)",,"Early Years/Sector Leadership","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/childrens-workforce-development-council-cwdc","Children's Workforce Development Council (CWDC)",,"Finance & Company Secretary","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/childrens-workforce-development-council-cwdc","Children's Workforce Development Council (CWDC)","Organization","Social Work","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/childrens-workforce-development-council-cwdc","Children's Workforce Development Council (CWDC)","Organization","Business Development & Performance","Department for Education","http://reference.data.gov.uk/id/department/dfe"
