"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/national-portrait-gallery","National Portrait Gallery",,"Learning","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/national-portrait-gallery","National Portrait Gallery",,"Resources","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/national-portrait-gallery","National Portrait Gallery","Organization","Finance","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/national-portrait-gallery","National Portrait Gallery","Organization","Communications & Development","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/national-portrait-gallery","National Portrait Gallery","Organization","Trading","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
"http://reference.data.gov.uk/id/public-body/national-portrait-gallery","National Portrait Gallery","Organization","Director's Office & Curatorial","Department for Culture, Media and Sport","http://reference.data.gov.uk/id/department/dcms"
