"uri","label","type","unit","parent department","parent department > uri"
"http://reference.data.gov.uk/id/public-body/young-peoples-learning-agency","Young People's Learning Agency",,"Business Performance and Communications","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/young-peoples-learning-agency","Young People's Learning Agency",,"Finance, Funding and Corporate Services","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/young-peoples-learning-agency","Young People's Learning Agency","Organization","Chief Executive Office","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/young-peoples-learning-agency","Young People's Learning Agency","Organization","Strategy and Implementation","Department for Education","http://reference.data.gov.uk/id/department/dfe"
"http://reference.data.gov.uk/id/public-body/young-peoples-learning-agency","Young People's Learning Agency","Organization","Academies","Department for Education","http://reference.data.gov.uk/id/department/dfe"
