"uri","label","type","unit"
"http://reference.data.gov.uk/id/department/so","Scotland Office",,"Scotland Office"
"http://reference.data.gov.uk/id/department/so","Scotland Office",,"Scotland Office"
"http://reference.data.gov.uk/id/department/so","Scotland Office",,"Scotland Office"
