"uri","label","type","unit"
"http://reference.data.gov.uk/id/department/dclg","Department for Communities and Local Government",,"Finance & Corporate Services"
"http://reference.data.gov.uk/id/department/dclg","Department for Communities and Local Government",,"Permanent Secretary"
"http://reference.data.gov.uk/id/department/dclg","Department for Communities and Local Government",,"Neighbourhoods"
"http://reference.data.gov.uk/id/department/dclg","Department for Communities and Local Government","Organization","Localism"
"http://reference.data.gov.uk/id/department/dclg","Department for Communities and Local Government","Organization","Strategy and Programme Team"
