"uri","label","type","unit"
"http://reference.data.gov.uk/id/department/attorney-general","Attorney General's Office",,"Business Support Team"
"http://reference.data.gov.uk/id/department/attorney-general","Attorney General's Office",,"Criminal Law"
"http://reference.data.gov.uk/id/department/attorney-general","Attorney General's Office",,"Civil Law"
"http://reference.data.gov.uk/id/department/attorney-general","Attorney General's Office","Organization","Finance and Strategy"
"http://reference.data.gov.uk/id/department/attorney-general","Attorney General's Office","Organization","Head of Attorney General's Office"
